ProductionID,OrderID,FactoryID,LineID,StyleID,DateKey,ProductionDate,TargetQty,ProducedQty,EfficiencyPct,DHU,AvailableMinutes,UsedMinutes,LostTimeMinutes
34109,545,1,2,72,20251103,2025-11-03,1012,357,35.2,2.8,23400,8246.7,1767
34110,546,2,16,2,20250908,2025-09-08,1125,1289,95.0,6.0,21600,24748.8,3321
34111,546,2,13,2,20250908,2025-09-08,937,1291,95.0,4.3,18000,24787.2,1987
34112,546,2,16,2,20250909,2025-09-09,1125,1509,95.0,3.1,21600,28972.8,3553
34113,546,2,13,2,20250909,2025-09-09,937,1362,95.0,3.5,18000,26150.399999999998,3163
34114,546,2,16,2,20250910,2025-09-10,1125,1048,93.2,3.6,21600,20121.6,3290
34115,546,2,13,2,20250910,2025-09-10,937,1294,95.0,2.7,18000,24844.8,1526
34116,546,2,16,2,20250911,2025-09-11,1125,1069,95.0,4.2,21600,20524.8,1497
34117,546,2,13,2,20250911,2025-09-11,937,415,44.3,2.1,18000,7968.0,3479
34118,546,2,16,2,20250913,2025-09-13,1125,1061,94.3,2.9,21600,20371.2,3671
34119,546,2,13,2,20250913,2025-09-13,937,1145,95.0,3.3,18000,21984.0,3497
34120,546,2,16,2,20250914,2025-09-14,1125,1054,93.7,4.0,21600,20236.8,3881
34121,546,2,13,2,20250914,2025-09-14,937,1187,95.0,2.7,18000,22790.399999999998,2504
34122,546,2,16,2,20250915,2025-09-15,1125,1391,95.0,5.9,21600,26707.2,3102
34123,546,2,13,2,20250915,2025-09-15,937,842,89.8,5.6,18000,16166.4,3281
34124,546,2,16,2,20250916,2025-09-16,1125,1024,91.0,4.8,21600,19660.8,4290
34125,546,2,13,2,20250916,2025-09-16,937,997,95.0,4.7,18000,19142.399999999998,2054
34126,546,2,16,2,20250917,2025-09-17,1125,1054,93.7,4.2,21600,20236.8,3376
34127,546,2,13,2,20250917,2025-09-17,937,754,80.4,3.9,18000,14476.8,3493
34128,546,2,16,2,20250918,2025-09-18,1125,807,71.7,5.1,21600,15494.4,3840
34129,546,2,13,2,20250918,2025-09-18,937,1345,95.0,4.8,18000,25824.0,3026
34130,546,2,16,2,20250920,2025-09-20,1125,1035,92.0,4.4,21600,19872.0,3055
34131,546,2,13,2,20250920,2025-09-20,937,1210,95.0,4.5,18000,23232.0,2165
34132,546,2,16,2,20250921,2025-09-21,1125,959,85.2,3.0,21600,18412.8,1442
34133,546,2,13,2,20250921,2025-09-21,937,1145,95.0,4.5,18000,21984.0,2836
34134,546,2,16,2,20250922,2025-09-22,1125,1295,95.0,4.2,21600,24864.0,2197
34135,546,2,13,2,20250922,2025-09-22,937,1455,95.0,4.6,18000,27936.0,2836
34136,546,2,16,2,20250923,2025-09-23,1125,1037,92.2,5.8,21600,19910.399999999998,3611
34137,546,2,13,2,20250923,2025-09-23,937,286,35.0,6.0,18000,5491.2,1697
34138,546,2,16,2,20250924,2025-09-24,1125,1103,95.0,3.7,21600,21177.6,2575
34139,546,2,13,2,20250924,2025-09-24,937,1389,95.0,2.8,18000,26668.8,3099
34140,546,2,16,2,20250925,2025-09-25,1125,1044,92.8,2.7,21600,20044.8,3526
34141,546,2,13,2,20250925,2025-09-25,937,888,94.7,4.1,18000,17049.6,2466
34142,546,2,16,2,20250927,2025-09-27,1125,702,62.4,1.2,21600,13478.4,3798
34143,546,2,13,2,20250927,2025-09-27,937,1524,95.0,1.9,18000,29260.8,3294
34144,546,2,16,2,20250928,2025-09-28,1125,1452,95.0,5.7,21600,27878.399999999998,3242
34145,546,2,13,2,20250928,2025-09-28,937,800,85.3,4.1,18000,15360.0,2050
34146,546,2,16,2,20250929,2025-09-29,1125,953,84.7,4.6,21600,18297.6,3738
34147,546,2,13,2,20250929,2025-09-29,937,1258,95.0,4.6,18000,24153.6,2267
34148,546,2,16,2,20250930,2025-09-30,1125,989,87.9,4.9,21600,18988.8,1551
34149,546,2,13,2,20250930,2025-09-30,937,1033,95.0,6.3,18000,19833.6,1927
34150,546,2,16,2,20251001,2025-10-01,1125,1561,95.0,5.0,21600,29971.199999999997,2762
34151,546,2,13,2,20251001,2025-10-01,937,1279,95.0,4.1,18000,24556.8,2647
34152,546,2,16,2,20251002,2025-10-02,1125,1469,95.0,7.1,21600,28204.8,2363
34153,546,2,13,2,20251002,2025-10-02,937,829,88.4,6.9,18000,15916.8,1794
34154,546,2,16,2,20251004,2025-10-04,1125,1031,91.6,5.1,21600,19795.2,2323
34155,546,2,13,2,20251004,2025-10-04,937,845,90.1,2.1,18000,16224.0,3465
34156,546,2,16,2,20251005,2025-10-05,1125,1172,95.0,2.9,21600,22502.399999999998,3203
34157,546,2,13,2,20251005,2025-10-05,937,784,83.6,5.9,18000,15052.8,1834
34158,546,2,16,2,20251006,2025-10-06,1125,1034,91.9,2.0,21600,19852.8,2621
34159,546,2,13,2,20251006,2025-10-06,937,1480,95.0,5.8,18000,28416.0,3124
34160,546,2,16,2,20251007,2025-10-07,1125,1700,95.0,3.2,21600,32640.0,1967
34161,546,2,13,2,20251007,2025-10-07,937,936,95.0,6.1,18000,17971.2,2303
34162,546,2,16,2,20251008,2025-10-08,1125,1053,93.6,2.9,21600,20217.6,2746
34163,546,2,13,2,20251008,2025-10-08,937,477,50.9,2.3,18000,9158.4,1109
34164,546,2,16,2,20251009,2025-10-09,1125,999,88.8,4.1,21600,19180.8,2469
34165,546,2,13,2,20251009,2025-10-09,937,825,88.0,4.9,18000,15840.0,3061
34166,546,2,16,2,20251011,2025-10-11,1125,770,68.4,4.3,21600,14784.0,3499
34167,546,2,13,2,20251011,2025-10-11,937,1153,95.0,5.7,18000,22137.6,3208
34168,546,2,16,2,20251012,2025-10-12,1125,1283,95.0,4.1,21600,24633.6,1707
34169,546,2,13,2,20251012,2025-10-12,937,487,51.9,2.8,18000,9350.4,3237
34170,546,2,16,2,20251013,2025-10-13,1125,1050,93.3,3.6,21600,20160.0,2991
34171,546,2,13,2,20251013,2025-10-13,937,620,66.1,5.9,18000,11904.0,3485
34172,546,2,16,2,20251014,2025-10-14,1125,1042,92.6,5.8,21600,20006.399999999998,3930
34173,546,2,13,2,20251014,2025-10-14,937,817,87.1,4.2,18000,15686.4,1509
34174,546,2,16,2,20251015,2025-10-15,1125,841,74.8,5.8,21600,16147.199999999999,3895
34175,546,2,13,2,20251015,2025-10-15,937,1011,95.0,4.8,18000,19411.2,1100
34176,546,2,16,2,20251016,2025-10-16,1125,1062,94.4,2.0,21600,20390.399999999998,2671
34177,546,2,13,2,20251016,2025-10-16,937,981,95.0,4.6,18000,18835.2,2272
34178,546,2,16,2,20251018,2025-10-18,1125,618,54.9,3.8,21600,11865.6,3374
34179,546,2,13,2,20251018,2025-10-18,937,1045,95.0,1.4,18000,20064.0,1566
34180,546,2,16,2,20251019,2025-10-19,1125,1142,95.0,2.6,21600,21926.399999999998,1567
34181,546,2,13,2,20251019,2025-10-19,937,1000,95.0,4.2,18000,19200.0,2378
34182,546,2,16,2,20251020,2025-10-20,1125,783,69.6,3.2,21600,15033.599999999999,3353
34183,546,2,13,2,20251020,2025-10-20,937,1044,95.0,6.8,18000,20044.8,1728
34184,546,2,16,2,20251021,2025-10-21,1125,1149,95.0,5.4,21600,22060.8,3312
34185,546,2,13,2,20251021,2025-10-21,937,1311,95.0,4.9,18000,25171.2,1533
34186,546,2,16,2,20251022,2025-10-22,1125,1109,95.0,8.3,21600,21292.8,2802
34187,546,2,13,2,20251022,2025-10-22,937,1027,95.0,4.3,18000,19718.399999999998,2449
34188,546,2,16,2,20251023,2025-10-23,1125,1131,95.0,2.4,21600,21715.2,2567
34189,546,2,13,2,20251023,2025-10-23,937,813,86.7,8.6,18000,15609.599999999999,1724
34190,546,2,16,2,20251025,2025-10-25,1125,591,52.5,1.4,21600,11347.199999999999,2001
34191,546,2,13,2,20251025,2025-10-25,937,600,64.0,4.7,18000,11520.0,3472
34192,546,2,16,2,20251026,2025-10-26,1125,980,87.1,3.4,21600,18816.0,2839
34193,546,2,13,2,20251026,2025-10-26,937,744,79.4,4.8,18000,14284.8,1317
34194,546,2,16,2,20251027,2025-10-27,1125,1092,95.0,4.4,21600,20966.399999999998,2429
34195,546,2,13,2,20251027,2025-10-27,937,632,67.4,3.0,18000,12134.4,1712
34196,546,2,16,2,20251028,2025-10-28,1125,886,78.8,3.4,21600,17011.2,1393
34197,546,2,13,2,20251028,2025-10-28,937,929,95.0,4.3,18000,17836.8,2637
34198,546,2,16,2,20251029,2025-10-29,1125,920,81.8,5.1,21600,17664.0,3725
34199,546,2,13,2,20251029,2025-10-29,937,1030,95.0,3.6,18000,19776.0,3207
34200,546,2,16,2,20251030,2025-10-30,1125,824,73.2,6.9,21600,15820.8,3448
34201,546,2,13,2,20251030,2025-10-30,937,1026,95.0,6.9,18000,19699.2,1903
34202,546,2,16,2,20251101,2025-11-01,1125,1000,88.9,3.4,21600,19200.0,2227
34203,546,2,13,2,20251101,2025-11-01,937,1074,95.0,2.8,18000,20620.8,1457
34204,546,2,16,2,20251102,2025-11-02,1125,1183,95.0,4.5,21600,22713.6,2646
34205,546,2,13,2,20251102,2025-11-02,937,1217,95.0,4.3,18000,23366.399999999998,2223
34206,546,2,16,2,20251103,2025-11-03,1125,973,86.5,6.6,21600,18681.6,3415
34207,546,2,13,2,20251103,2025-11-03,937,1128,95.0,5.5,18000,21657.6,3525
34208,546,2,16,2,20251104,2025-11-04,1125,1010,89.8,4.6,21600,19392.0,1415
34209,546,2,13,2,20251104,2025-11-04,937,1037,95.0,4.1,18000,19910.399999999998,3581
34210,546,2,16,2,20251105,2025-11-05,1125,1522,95.0,5.3,21600,29222.399999999998,2664
34211,546,2,13,2,20251105,2025-11-05,937,916,95.0,2.9,18000,17587.2,1642
34212,547,3,24,26,20250816,2025-08-16,805,252,35.0,4.6,16200,5065.200000000001,2822
34213,547,3,24,26,20250817,2025-08-17,805,305,37.8,3.5,16200,6130.5,2935
34214,547,3,24,26,20250818,2025-08-18,805,359,44.5,1.7,16200,7215.900000000001,2084
34215,547,3,24,26,20250819,2025-08-19,805,380,47.1,4.1,16200,7638.000000000001,1862
34216,547,3,24,26,20250820,2025-08-20,805,352,43.7,6.6,16200,7075.200000000001,2817
34217,547,3,24,26,20250821,2025-08-21,805,427,53.0,5.2,16200,8582.7,2288
34218,547,3,24,26,20250823,2025-08-23,805,337,41.8,4.0,16200,6773.700000000001,2543
34219,547,3,24,26,20250824,2025-08-24,805,293,36.4,4.7,16200,5889.3,2536
34220,547,3,24,26,20250825,2025-08-25,805,262,35.0,6.4,16200,5266.200000000001,3132
34221,547,3,24,26,20250826,2025-08-26,805,278,35.0,4.8,16200,5587.8,2486
34222,547,3,24,26,20250827,2025-08-27,805,176,35.0,2.9,16200,3537.6000000000004,2607
34223,547,3,24,26,20250828,2025-08-28,805,403,50.0,3.4,16200,8100.3,1595
34224,547,3,24,26,20250830,2025-08-30,805,499,61.9,5.7,16200,10029.900000000001,3099
34225,547,3,24,26,20250831,2025-08-31,805,371,46.0,3.0,16200,7457.1,2037
34226,547,3,24,26,20250901,2025-09-01,805,242,35.0,4.6,16200,4864.200000000001,2248
34227,547,3,24,26,20250902,2025-09-02,805,404,50.1,3.4,16200,8120.400000000001,1795
34228,547,3,24,26,20250903,2025-09-03,805,220,35.0,2.7,16200,4422.0,2522
34229,547,3,24,26,20250904,2025-09-04,805,402,49.9,3.4,16200,8080.200000000001,2228
34230,547,3,24,26,20250906,2025-09-06,805,220,35.0,3.2,16200,4422.0,1705
34231,547,3,24,26,20250907,2025-09-07,805,385,47.8,2.0,16200,7738.500000000001,2750
34232,547,3,24,26,20250908,2025-09-08,805,375,46.5,3.5,16200,7537.500000000001,1054
34233,547,3,24,26,20250909,2025-09-09,805,218,35.0,2.5,16200,4381.8,1070
34234,547,3,24,26,20250910,2025-09-10,805,257,35.0,4.6,16200,5165.700000000001,2449
34235,547,3,24,26,20250911,2025-09-11,805,222,35.0,5.3,16200,4462.200000000001,1153
34236,547,3,24,26,20250913,2025-09-13,805,295,36.6,3.9,16200,5929.5,2752
34237,547,3,24,26,20250914,2025-09-14,805,472,58.6,6.9,16200,9487.2,2083
34238,547,3,24,26,20250915,2025-09-15,805,361,44.8,4.7,16200,7256.1,2915
34239,547,3,24,26,20250916,2025-09-16,805,306,38.0,3.9,16200,6150.6,2713
34240,547,3,24,26,20250917,2025-09-17,805,387,48.0,4.9,16200,7778.700000000001,1822
34241,547,3,24,26,20250918,2025-09-18,805,243,35.0,4.1,16200,4884.3,1747
34242,547,3,24,26,20250920,2025-09-20,805,177,35.0,4.2,16200,3557.7000000000003,1409
34243,547,3,24,26,20250921,2025-09-21,805,378,46.9,6.7,16200,7597.8,3164
34244,547,3,24,26,20250922,2025-09-22,805,382,47.4,3.7,16200,7678.200000000001,2628
34245,547,3,24,26,20250923,2025-09-23,805,307,38.1,5.9,16200,6170.700000000001,1484
34246,547,3,24,26,20250924,2025-09-24,805,345,42.8,6.1,16200,6934.500000000001,2064
34247,547,3,24,26,20250925,2025-09-25,805,386,47.9,4.9,16200,7758.6,1269
34248,547,3,24,26,20250927,2025-09-27,805,290,36.0,4.2,16200,5829.0,2317
34249,547,3,24,26,20250928,2025-09-28,805,181,35.0,5.5,16200,3638.1000000000004,2350
34250,547,3,24,26,20250929,2025-09-29,805,182,35.0,5.6,16200,3658.2000000000003,2939
34251,547,3,24,26,20250930,2025-09-30,805,441,54.7,6.9,16200,8864.1,2973
34252,547,3,24,26,20251001,2025-10-01,805,416,51.6,8.1,16200,8361.6,1707
34253,547,3,24,26,20251002,2025-10-02,805,350,43.4,3.7,16200,7035.000000000001,2903
34254,547,3,24,26,20251004,2025-10-04,805,397,49.3,4.1,16200,7979.700000000001,2595
34255,547,3,24,26,20251005,2025-10-05,805,410,50.9,5.3,16200,8241.0,2933
34256,547,3,24,26,20251006,2025-10-06,805,278,35.0,4.9,16200,5587.8,1099
34257,547,3,24,26,20251007,2025-10-07,805,190,35.0,6.0,16200,3819.0000000000005,2906
34258,547,3,24,26,20251008,2025-10-08,805,142,35.0,3.5,16200,2854.2000000000003,2359
34259,547,3,24,26,20251009,2025-10-09,805,106,35.0,6.1,16200,2130.6000000000004,1684
34260,547,3,24,26,20251011,2025-10-11,805,454,56.3,4.5,16200,9125.400000000001,1052
34261,547,3,24,26,20251012,2025-10-12,805,262,35.0,5.1,16200,5266.200000000001,2724
34262,547,3,24,26,20251013,2025-10-13,805,398,49.4,6.6,16200,7999.8,1593
34263,547,3,24,26,20251014,2025-10-14,805,436,54.1,4.6,16200,8763.6,2079
34264,547,3,24,26,20251015,2025-10-15,805,197,35.0,2.2,16200,3959.7000000000003,1377
34265,547,3,24,26,20251016,2025-10-16,805,303,37.6,6.8,16200,6090.3,1883
34266,547,3,24,26,20251018,2025-10-18,805,506,62.8,5.1,16200,10170.6,1699
34267,547,3,24,26,20251019,2025-10-19,805,251,35.0,5.1,16200,5045.1,2792
34268,547,3,24,26,20251020,2025-10-20,805,239,35.0,3.6,16200,4803.900000000001,3198
34269,547,3,24,26,20251021,2025-10-21,805,347,43.1,5.8,16200,6974.700000000001,2225
34270,547,3,24,26,20251022,2025-10-22,805,402,49.9,2.4,16200,8080.200000000001,1610
34271,548,1,1,61,20230402,2023-04-02,1338,2129,95.0,6.0,18600,29593.100000000002,1852
34272,548,1,1,61,20230403,2023-04-03,1338,1408,95.0,5.4,18600,19571.2,3028
34273,548,1,1,61,20230404,2023-04-04,1338,1760,95.0,3.3,18600,24464.0,1584
34274,548,1,1,61,20230405,2023-04-05,1338,3032,95.0,3.3,18600,42144.8,1997
34275,548,1,1,61,20230406,2023-04-06,1338,2741,95.0,2.7,18600,38099.9,2514
34276,548,1,1,61,20230408,2023-04-08,1338,1264,94.5,3.3,18600,17569.600000000002,2715
34277,548,1,1,61,20230409,2023-04-09,1338,1541,95.0,4.8,18600,21419.9,3444
34278,548,1,1,61,20230410,2023-04-10,1338,1272,95.0,4.0,18600,17680.8,2877
34279,548,1,1,61,20230411,2023-04-11,1338,2244,95.0,4.3,18600,31191.600000000002,2009
34280,548,1,1,61,20230412,2023-04-12,1338,1342,95.0,5.7,18600,18653.8,2715
34281,548,1,1,61,20230413,2023-04-13,1338,1227,91.7,7.1,18600,17055.3,2959
34282,548,1,1,61,20230415,2023-04-15,1338,1348,95.0,1.8,18600,18737.2,3709
34283,548,1,1,61,20230416,2023-04-16,1338,1091,81.5,4.9,18600,15164.9,1856
34284,548,1,1,61,20230417,2023-04-17,1338,2371,95.0,5.8,18600,32956.9,1958
34285,548,1,1,61,20230418,2023-04-18,1338,2807,95.0,5.6,18600,39017.3,2476
34286,548,1,1,61,20230419,2023-04-19,1338,1698,95.0,3.3,18600,23602.2,2254
34287,548,1,1,61,20230420,2023-04-20,1338,2187,95.0,1.8,18600,30399.3,1365
34288,548,1,1,61,20230422,2023-04-22,1338,1810,95.0,4.6,18600,25159.0,1233
34289,548,1,1,61,20230423,2023-04-23,1338,1393,95.0,5.6,18600,19362.7,1231
34290,548,1,1,61,20230424,2023-04-24,1338,1235,92.3,4.4,18600,17166.5,3381
34291,548,1,1,61,20230425,2023-04-25,1338,2098,95.0,5.0,18600,29162.2,1945
34292,548,1,1,61,20230426,2023-04-26,1338,1931,95.0,4.9,18600,26840.9,1335
34293,548,1,1,61,20230427,2023-04-27,1338,2236,95.0,5.0,18600,31080.4,3153
34294,548,1,1,61,20230429,2023-04-29,1338,1816,95.0,7.3,18600,25242.4,3545
34295,548,1,1,61,20230430,2023-04-30,1338,1974,95.0,5.9,18600,27438.600000000002,1254
34296,548,1,1,61,20230501,2023-05-01,1338,1890,95.0,3.4,18600,26271.0,1436
34297,548,1,1,61,20230502,2023-05-02,1338,763,57.0,4.2,18600,10605.7,2334
34298,548,1,1,61,20230503,2023-05-03,1338,2107,95.0,4.3,18600,29287.3,3319
34299,548,1,1,61,20230504,2023-05-04,1338,905,67.6,6.1,18600,12579.5,1644
34300,548,1,1,61,20230506,2023-05-06,1338,1267,94.7,7.4,18600,17611.3,1589
34301,548,1,1,61,20230507,2023-05-07,1338,1030,77.0,7.4,18600,14317.0,3559
34302,548,1,1,61,20230508,2023-05-08,1338,2715,95.0,6.0,18600,37738.5,2806
34303,548,1,1,61,20230509,2023-05-09,1338,2168,95.0,4.0,18600,30135.2,2745
34304,548,1,1,61,20230510,2023-05-10,1338,1449,95.0,4.7,18600,20141.100000000002,2953
34305,548,1,1,61,20230511,2023-05-11,1338,3157,95.0,2.5,18600,43882.3,3440
34306,548,1,1,61,20230513,2023-05-13,1338,1640,95.0,7.3,18600,22796.0,3286
34307,548,1,1,61,20230514,2023-05-14,1338,2162,95.0,4.0,18600,30051.8,1395
34308,548,1,1,61,20230515,2023-05-15,1338,1924,95.0,5.7,18600,26743.600000000002,3359
34309,548,1,1,61,20230516,2023-05-16,1338,2227,95.0,5.0,18600,30955.3,3079
34310,548,1,1,61,20230517,2023-05-17,1338,2281,95.0,4.3,18600,31705.9,3697
34311,548,1,1,61,20230518,2023-05-18,1338,1232,92.1,3.5,18600,17124.8,1389
34312,549,2,9,77,20231127,2023-11-27,1072,551,51.4,6.7,19200,9862.9,2548
34313,549,2,9,77,20231128,2023-11-28,1072,636,59.3,5.2,19200,11384.4,3276
34314,549,2,9,77,20231129,2023-11-29,1072,414,38.6,5.1,19200,7410.599999999999,1454
34315,549,2,9,77,20231130,2023-11-30,1072,722,67.3,5.8,19200,12923.8,2377
34316,549,2,9,77,20231202,2023-12-02,1072,710,66.2,4.1,19200,12708.999999999998,2085
34317,549,2,9,77,20231203,2023-12-03,1072,729,68.0,3.2,19200,13049.099999999999,1577
34318,549,2,9,77,20231204,2023-12-04,1072,768,71.6,5.3,19200,13747.199999999999,3049
34319,549,2,9,77,20231205,2023-12-05,1072,784,73.1,2.7,19200,14033.599999999999,2315
34320,549,2,9,77,20231206,2023-12-06,1072,874,81.5,4.3,19200,15644.599999999999,2879
34321,549,2,9,77,20231207,2023-12-07,1072,420,39.2,3.3,19200,7517.999999999999,3487
34322,549,2,9,77,20231209,2023-12-09,1072,533,49.7,6.1,19200,9540.699999999999,3477
34323,549,2,9,77,20231210,2023-12-10,1072,779,72.6,4.4,19200,13944.099999999999,1641
34324,549,2,9,77,20231211,2023-12-11,1072,505,47.1,6.7,19200,9039.5,2498
34325,549,2,9,77,20231212,2023-12-12,1072,895,83.4,5.3,19200,16020.499999999998,1436
34326,549,2,9,77,20231213,2023-12-13,1072,722,67.3,3.1,19200,12923.8,1153
34327,549,2,9,77,20231214,2023-12-14,1072,337,35.0,2.9,19200,6032.299999999999,2483
34328,549,2,9,77,20231216,2023-12-16,1072,768,71.6,6.0,19200,13747.199999999999,3751
34329,549,2,9,77,20231217,2023-12-17,1072,801,74.7,3.5,19200,14337.9,2069
34330,549,2,9,77,20231218,2023-12-18,1072,650,60.6,2.7,19200,11634.999999999998,3063
34331,549,2,9,77,20231219,2023-12-19,1072,420,39.2,3.3,19200,7517.999999999999,3111
34332,549,2,9,77,20231220,2023-12-20,1072,586,54.6,4.0,19200,10489.4,2181
34333,549,2,9,77,20231221,2023-12-21,1072,543,50.6,3.3,19200,9719.699999999999,2670
34334,549,2,9,77,20231223,2023-12-23,1072,627,58.5,4.5,19200,11223.3,1731
34335,549,2,9,77,20231224,2023-12-24,1072,645,60.1,5.0,19200,11545.499999999998,1365
34336,549,2,9,77,20231225,2023-12-25,1072,582,54.3,3.3,19200,10417.8,3822
34337,549,2,9,77,20231226,2023-12-26,1072,345,35.0,3.4,19200,6175.499999999999,3589
34338,549,2,9,77,20231227,2023-12-27,1072,852,79.4,4.3,19200,15250.8,2349
34339,549,2,9,77,20231228,2023-12-28,1072,762,71.0,4.4,19200,13639.8,3586
34340,549,2,9,77,20231230,2023-12-30,1072,644,60.0,2.2,19200,11527.599999999999,3716
34341,549,2,9,77,20231231,2023-12-31,1072,619,57.7,6.0,19200,11080.099999999999,3573
34342,549,2,9,77,20240101,2024-01-01,1072,419,39.1,4.5,19200,7500.099999999999,2066
34343,549,2,9,77,20240102,2024-01-02,1072,499,46.5,4.0,19200,8932.099999999999,2874
34344,549,2,9,77,20240103,2024-01-03,1072,497,46.3,3.7,19200,8896.3,1969
34345,549,2,9,77,20240104,2024-01-04,1072,634,59.1,2.1,19200,11348.599999999999,1193
34346,549,2,9,77,20240106,2024-01-06,1072,903,84.2,3.4,19200,16163.699999999999,1656
34347,549,2,9,77,20240107,2024-01-07,1072,491,45.8,5.6,19200,8788.9,3396
34348,549,2,9,77,20240108,2024-01-08,1072,608,56.7,7.0,19200,10883.199999999999,3106
34349,549,2,9,77,20240109,2024-01-09,1072,531,49.5,7.2,19200,9504.9,1195
34350,549,2,9,77,20240110,2024-01-10,1072,739,68.9,7.1,19200,13228.099999999999,2462
34351,549,2,9,77,20240111,2024-01-11,1072,683,63.7,7.2,19200,12225.699999999999,2097
34352,549,2,9,77,20240113,2024-01-13,1072,692,64.5,5.7,19200,12386.8,2720
34353,549,2,9,77,20240114,2024-01-14,1072,944,88.0,4.9,19200,16897.6,2796
34354,549,2,9,77,20240115,2024-01-15,1072,501,46.7,3.8,19200,8967.9,1835
34355,549,2,9,77,20240116,2024-01-16,1072,739,68.9,3.9,19200,13228.099999999999,1449
34356,549,2,9,77,20240117,2024-01-17,1072,460,42.9,5.0,19200,8234.0,2156
34357,549,2,9,77,20240118,2024-01-18,1072,837,78.0,3.4,19200,14982.3,3547
34358,549,2,9,77,20240120,2024-01-20,1072,706,65.8,4.9,19200,12637.4,2167
34359,549,2,9,77,20240121,2024-01-21,1072,656,61.2,6.8,19200,11742.4,3200
34360,549,2,9,77,20240122,2024-01-22,1072,401,37.4,6.5,19200,7177.9,2622
34361,549,2,9,77,20240123,2024-01-23,1072,412,38.4,5.6,19200,7374.799999999999,2649
34362,550,2,14,18,20240912,2024-09-12,1061,1084,95.0,4.9,15600,15934.8,1478
34363,550,2,14,18,20240914,2024-09-14,1061,1146,95.0,3.5,15600,16846.2,1444
34364,550,2,14,18,20240915,2024-09-15,1061,1291,95.0,5.7,15600,18977.7,1743
34365,550,2,14,18,20240916,2024-09-16,1061,841,79.2,4.7,15600,12362.699999999999,1825
34366,550,2,14,18,20240917,2024-09-17,1061,969,91.3,7.0,15600,14244.3,2478
34367,550,2,14,18,20240918,2024-09-18,1061,402,37.9,5.6,15600,5909.4,1542
34368,550,2,14,18,20240919,2024-09-19,1061,459,43.3,4.2,15600,6747.299999999999,1958
34369,550,2,14,18,20240921,2024-09-21,1061,643,60.6,3.9,15600,9452.1,2479
34370,550,2,14,18,20240922,2024-09-22,1061,671,63.2,4.8,15600,9863.699999999999,3059
34371,550,2,14,18,20240923,2024-09-23,1061,1056,95.0,2.9,15600,15523.199999999999,945
34372,550,2,14,18,20240924,2024-09-24,1061,946,89.1,6.6,15600,13906.199999999999,1527
34373,550,2,14,18,20240925,2024-09-25,1061,993,93.6,3.9,15600,14597.099999999999,1005
34374,550,2,14,18,20240926,2024-09-26,1061,1061,95.0,4.8,15600,15596.699999999999,1907
34375,550,2,14,18,20240928,2024-09-28,1061,967,91.1,2.0,15600,14214.9,2883
34376,550,2,14,18,20240929,2024-09-29,1061,1192,95.0,6.0,15600,17522.399999999998,1948
34377,550,2,14,18,20240930,2024-09-30,1061,934,88.0,2.0,15600,13729.8,1350
34378,550,2,14,18,20241001,2024-10-01,1061,1139,95.0,4.4,15600,16743.3,2414
34379,550,2,14,18,20241002,2024-10-02,1061,995,93.8,3.6,15600,14626.5,2853
34380,550,2,14,18,20241003,2024-10-03,1061,866,81.6,4.6,15600,12730.199999999999,987
34381,550,2,14,18,20241005,2024-10-05,1061,731,68.9,5.3,15600,10745.699999999999,2652
34382,550,2,14,18,20241006,2024-10-06,1061,894,84.2,3.4,15600,13141.8,1555
34383,550,2,14,18,20241007,2024-10-07,1061,1317,95.0,4.7,15600,19359.899999999998,1068
34384,550,2,14,18,20241008,2024-10-08,1061,877,82.6,4.0,15600,12891.9,1588
34385,550,2,14,18,20241009,2024-10-09,1061,884,83.3,5.9,15600,12994.8,1094
34386,550,2,14,18,20241010,2024-10-10,1061,775,73.0,3.1,15600,11392.5,2587
34387,550,2,14,18,20241012,2024-10-12,1061,1074,95.0,6.5,15600,15787.8,1445
34388,550,2,14,18,20241013,2024-10-13,1061,1051,95.0,3.2,15600,15449.699999999999,1906
34389,550,2,14,18,20241014,2024-10-14,1061,667,62.9,4.6,15600,9804.9,1223
34390,550,2,14,18,20241015,2024-10-15,1061,1064,95.0,5.4,15600,15640.8,2886
34391,550,2,14,18,20241016,2024-10-16,1061,1069,95.0,5.3,15600,15714.3,1768
34392,550,2,14,18,20241017,2024-10-17,1061,653,61.5,5.6,15600,9599.1,1720
34393,550,2,14,18,20241019,2024-10-19,1061,879,82.8,5.5,15600,12921.3,2721
34394,550,2,14,18,20241020,2024-10-20,1061,706,66.5,4.4,15600,10378.199999999999,2642
34395,550,2,14,18,20241021,2024-10-21,1061,622,58.6,6.1,15600,9143.4,1145
34396,550,2,14,18,20241022,2024-10-22,1061,1088,95.0,4.6,15600,15993.599999999999,2787
34397,550,2,14,18,20241023,2024-10-23,1061,821,77.4,4.4,15600,12068.699999999999,2044
34398,550,2,14,18,20241024,2024-10-24,1061,711,67.0,4.2,15600,10451.699999999999,2142
34399,550,2,14,18,20241026,2024-10-26,1061,195,35.0,4.1,15600,2866.5,2601
34400,550,2,14,18,20241027,2024-10-27,1061,1129,95.0,3.8,15600,16596.3,1333
34401,550,2,14,18,20241028,2024-10-28,1061,724,68.2,3.1,15600,10642.8,1893
34402,550,2,14,18,20241029,2024-10-29,1061,1039,95.0,5.9,15600,15273.3,1911
34403,550,2,14,18,20241030,2024-10-30,1061,452,42.6,6.1,15600,6644.4,1498
