KnittingID,FactoryID,MachineID,DateKey,Date,RPM,EfficiencyPct,RunHours,ProductionKG,MajorFault,StopMinutes
1106,2,KM-005,20240802,2024-08-02,873,80.5,21,274,Barré,44
1107,2,KM-033,20230204,2023-02-04,759,75.8,8,91,Barré,49
1108,2,KM-008,20251114,2025-11-14,898,77.7,22,296,Oil Spot,46
1109,2,KM-002,20230415,2023-04-15,616,74.1,12,110,Needle Mark,26
1110,2,KM-049,20230430,2023-04-30,630,68.8,16,151,Slub,26
1111,2,KM-049,20220507,2022-05-07,631,71.4,9,85,Barré,44
1112,2,KM-045,20221105,2022-11-05,618,74.3,9,83,Uneven Loop,43
1113,2,KM-048,20221118,2022-11-18,641,89.0,15,144,Needle Mark,22
1114,2,KM-047,20220326,2022-03-26,621,67.8,15,139,Barré,19
1115,2,KM-042,20250214,2025-02-14,779,76.7,12,140,Needle Mark,6
1116,2,KM-004,20241006,2024-10-06,613,85.9,20,183,Needle Mark,39
1117,2,KM-039,20250719,2025-07-19,794,83.4,19,226,Hole,40
1118,2,KM-031,20250919,2025-09-19,626,75.5,14,131,Slub,13
1119,2,KM-028,20250420,2025-04-20,818,79.8,9,110,Uneven Loop,12
1120,2,KM-040,20230203,2023-02-03,788,74.5,13,153,Uneven Loop,8
1121,2,KM-016,20250831,2025-08-31,718,67.5,8,86,Needle Mark,31
1122,2,KM-048,20220312,2022-03-12,874,80.3,20,262,Hole,60
1123,2,KM-047,20240623,2024-06-23,727,86.9,9,98,Hole,13
1124,2,KM-029,20240302,2024-03-02,692,72.6,13,134,Oil Spot,43
1125,2,KM-042,20230519,2023-05-19,725,91.9,10,108,Barré,30
1126,2,KM-031,20220421,2022-04-21,662,82.7,9,89,Oil Spot,39
1127,2,KM-014,20220617,2022-06-17,853,84.0,21,268,Oil Spot,59
1128,2,KM-015,20231215,2023-12-15,827,84.3,13,161,Barré,23
1129,2,KM-042,20230401,2023-04-01,725,79.2,12,130,Oil Spot,49
1130,2,KM-035,20221114,2022-11-14,857,67.8,13,167,Uneven Loop,50
1131,2,KM-040,20221014,2022-10-14,848,72.6,11,139,Needle Mark,58
1132,2,KM-034,20221220,2022-12-20,718,73.2,16,172,Needle Mark,12
1133,2,KM-024,20220110,2022-01-10,672,66.0,11,110,Slub,33
1134,2,KM-042,20240320,2024-03-20,832,90.7,8,99,Uneven Loop,58
1135,2,KM-003,20240420,2024-04-20,738,72.5,14,154,Oil Spot,57
1136,2,KM-006,20220719,2022-07-19,630,72.5,17,160,Uneven Loop,36
1137,2,KM-002,20240415,2024-04-15,795,75.4,8,95,Needle Mark,18
1138,2,KM-025,20231004,2023-10-04,694,82.8,16,166,Hole,47
1139,2,KM-020,20240108,2024-01-08,616,79.6,13,120,Hole,43
1140,2,KM-049,20241103,2024-11-03,772,89.9,22,254,Oil Spot,56
1141,2,KM-049,20230403,2023-04-03,710,85.4,13,138,Slub,58
1142,2,KM-040,20240920,2024-09-20,822,88.4,20,246,Slub,52
1143,2,KM-049,20250915,2025-09-15,629,86.8,16,150,Uneven Loop,51
1144,2,KM-044,20240201,2024-02-01,747,88.2,16,179,Uneven Loop,32
1145,2,KM-037,20240614,2024-06-14,890,85.8,12,160,Needle Mark,29
1146,2,KM-030,20241020,2024-10-20,721,68.6,8,86,Oil Spot,56
1147,2,KM-044,20221115,2022-11-15,740,67.3,11,122,Barré,23
1148,2,KM-022,20240306,2024-03-06,892,75.7,17,227,Oil Spot,28
1149,2,KM-018,20230515,2023-05-15,728,86.1,20,218,Barré,5
1150,2,KM-008,20240307,2024-03-07,757,80.3,13,147,Oil Spot,59
1151,2,KM-012,20220208,2022-02-08,827,77.5,15,186,Hole,34
1152,2,KM-003,20240712,2024-07-12,783,78.0,21,246,Barré,18
1153,2,KM-027,20220309,2022-03-09,629,80.6,9,84,Oil Spot,44
1154,2,KM-036,20220708,2022-07-08,760,90.7,15,171,Needle Mark,21
1155,2,KM-050,20250617,2025-06-17,741,72.0,15,166,Needle Mark,19
1156,2,KM-041,20231122,2023-11-22,689,69.0,17,175,Slub,8
1157,2,KM-015,20240801,2024-08-01,658,82.7,10,98,Slub,37
1158,2,KM-029,20220509,2022-05-09,896,73.6,16,215,Slub,19
1159,2,KM-004,20240622,2024-06-22,732,91.3,8,87,Slub,59
1160,2,KM-023,20251125,2025-11-25,876,84.4,17,223,Needle Mark,27
1161,2,KM-007,20231230,2023-12-30,639,78.7,9,86,Barré,9
1162,2,KM-016,20220126,2022-01-26,704,73.8,13,137,Slub,31
1163,2,KM-005,20250404,2025-04-04,818,88.6,10,122,Hole,25
1164,2,KM-039,20221010,2022-10-10,784,74.0,14,164,Slub,28
1165,2,KM-031,20240330,2024-03-30,750,81.8,10,112,Oil Spot,7
1166,2,KM-019,20220801,2022-08-01,676,89.6,8,81,Hole,43
1167,2,KM-014,20250217,2025-02-17,760,78.8,20,228,Slub,37
1168,2,KM-038,20240416,2024-04-16,776,90.4,14,162,Barré,7
1169,2,KM-043,20220626,2022-06-26,676,75.3,18,182,Hole,9
1170,2,KM-015,20240414,2024-04-14,889,78.6,17,226,Slub,40
1171,2,KM-047,20241002,2024-10-02,814,79.6,9,109,Barré,56
1172,2,KM-004,20250306,2025-03-06,841,82.8,16,201,Uneven Loop,25
1173,2,KM-018,20231115,2023-11-15,699,87.6,12,125,Needle Mark,26
1174,2,KM-016,20230113,2023-01-13,785,71.2,13,153,Slub,12
1175,2,KM-045,20250825,2025-08-25,723,77.0,22,238,Uneven Loop,28
1176,2,KM-006,20251011,2025-10-11,780,80.1,9,105,Oil Spot,46
1177,2,KM-031,20220210,2022-02-10,717,77.1,14,150,Needle Mark,41
1178,2,KM-009,20220802,2022-08-02,875,71.6,22,288,Uneven Loop,48
1179,2,KM-038,20220411,2022-04-11,670,81.3,20,201,Oil Spot,26
1180,2,KM-021,20240904,2024-09-04,660,67.2,14,138,Barré,14
1181,2,KM-037,20220304,2022-03-04,853,82.1,20,255,Needle Mark,16
1182,2,KM-030,20240917,2024-09-17,607,69.5,14,127,Oil Spot,53
1183,2,KM-036,20251116,2025-11-16,840,85.1,10,126,Hole,58
1184,2,KM-028,20240518,2024-05-18,612,83.6,9,82,Needle Mark,37
1185,2,KM-034,20220623,2022-06-23,798,89.4,13,155,Needle Mark,30
1186,2,KM-045,20240911,2024-09-11,885,71.5,12,159,Hole,26
1187,2,KM-022,20241120,2024-11-20,655,91.8,8,78,Hole,52
1188,2,KM-023,20240602,2024-06-02,829,89.6,18,223,Uneven Loop,52
1189,2,KM-028,20220513,2022-05-13,748,85.5,19,213,Needle Mark,51
1190,2,KM-012,20230425,2023-04-25,860,67.3,22,283,Hole,42
1191,2,KM-038,20240720,2024-07-20,789,83.2,15,177,Uneven Loop,25
1192,2,KM-029,20241007,2024-10-07,690,78.7,17,175,Oil Spot,54
1193,2,KM-007,20250621,2025-06-21,718,73.0,13,140,Hole,41
1194,2,KM-034,20250104,2025-01-04,868,80.7,21,273,Uneven Loop,23
1195,2,KM-021,20240731,2024-07-31,796,73.6,10,119,Needle Mark,7
1196,2,KM-048,20241014,2024-10-14,707,76.6,12,127,Barré,44
1197,2,KM-021,20220412,2022-04-12,650,74.4,10,97,Hole,23
1198,2,KM-018,20251118,2025-11-18,849,76.9,22,280,Needle Mark,23
1199,2,KM-017,20231026,2023-10-26,654,90.0,18,176,Oil Spot,14
1200,2,KM-007,20250521,2025-05-21,705,79.9,16,169,Needle Mark,6
1201,2,KM-039,20250324,2025-03-24,620,90.9,16,148,Barré,56
1202,2,KM-013,20240224,2024-02-24,603,78.2,21,189,Hole,28
1203,2,KM-014,20220627,2022-06-27,744,90.4,17,189,Uneven Loop,51
1204,2,KM-029,20240331,2024-03-31,866,68.4,15,194,Oil Spot,12
1205,2,KM-046,20231204,2023-12-04,661,77.0,14,138,Uneven Loop,21
1206,2,KM-006,20251003,2025-10-03,670,91.8,19,190,Slub,12
1207,2,KM-023,20250620,2025-06-20,640,85.1,11,105,Slub,9
1208,2,KM-021,20240318,2024-03-18,680,78.7,12,122,Uneven Loop,45
1209,2,KM-048,20241201,2024-12-01,862,83.1,9,116,Slub,49
1210,2,KM-021,20240517,2024-05-17,619,76.7,22,204,Slub,55
1211,2,KM-034,20220205,2022-02-05,762,70.1,16,182,Slub,58
1212,2,KM-041,20240706,2024-07-06,618,90.6,18,166,Hole,20
1213,2,KM-009,20230513,2023-05-13,900,75.2,11,148,Slub,17
1214,2,KM-017,20221006,2022-10-06,840,69.1,21,264,Needle Mark,51
1215,2,KM-032,20240729,2024-07-29,744,68.6,18,200,Hole,38
1216,2,KM-047,20231002,2023-10-02,709,65.1,9,95,Uneven Loop,40
1217,2,KM-040,20250307,2025-03-07,706,84.2,8,84,Uneven Loop,49
1218,2,KM-017,20230803,2023-08-03,794,82.0,11,131,Slub,27
1219,2,KM-031,20250130,2025-01-30,871,82.7,10,130,Oil Spot,58
1220,2,KM-015,20220505,2022-05-05,749,83.0,15,168,Slub,30
1221,2,KM-039,20250801,2025-08-01,782,79.7,12,140,Hole,19
1222,2,KM-008,20251026,2025-10-26,747,76.3,15,168,Oil Spot,20
1223,2,KM-043,20241020,2024-10-20,817,68.1,15,183,Oil Spot,47
1224,2,KM-008,20230309,2023-03-09,777,83.8,19,221,Needle Mark,54
1225,2,KM-031,20240229,2024-02-29,850,81.2,18,229,Needle Mark,6
1226,2,KM-019,20221104,2022-11-04,737,78.7,22,243,Uneven Loop,8
1227,2,KM-036,20231220,2023-12-20,765,72.1,13,149,Uneven Loop,30
1228,2,KM-029,20230530,2023-05-30,817,75.8,22,269,Hole,22
1229,2,KM-032,20230223,2023-02-23,712,74.2,21,224,Hole,24
1230,2,KM-029,20250110,2025-01-10,809,71.0,22,266,Needle Mark,39
1231,2,KM-014,20220112,2022-01-12,656,90.6,17,167,Barré,26
1232,2,KM-009,20250804,2025-08-04,876,65.5,19,249,Hole,56
1233,2,KM-025,20240225,2024-02-25,646,86.1,13,125,Oil Spot,54
1234,2,KM-050,20250708,2025-07-08,883,66.7,8,105,Barré,18
1235,2,KM-024,20220422,2022-04-22,874,70.4,10,131,Barré,30
1236,2,KM-046,20220722,2022-07-22,717,72.8,10,107,Oil Spot,26
1237,2,KM-027,20230816,2023-08-16,710,79.9,11,117,Hole,7
1238,2,KM-002,20240618,2024-06-18,869,67.8,14,182,Uneven Loop,7
1239,2,KM-011,20220830,2022-08-30,744,73.1,11,122,Slub,54
1240,2,KM-045,20231013,2023-10-13,726,65.9,19,206,Hole,57
1241,2,KM-025,20231114,2023-11-14,805,68.5,19,229,Oil Spot,60
1242,2,KM-006,20241223,2024-12-23,639,67.0,19,182,Slub,53
1243,2,KM-047,20250116,2025-01-16,812,65.5,19,231,Barré,43
1244,2,KM-010,20230307,2023-03-07,648,84.9,20,194,Uneven Loop,17
1245,2,KM-039,20251025,2025-10-25,759,86.2,14,159,Barré,52
1246,2,KM-002,20240711,2024-07-11,754,72.4,11,124,Hole,21
1247,2,KM-042,20240424,2024-04-24,895,77.7,12,161,Uneven Loop,10
1248,2,KM-015,20220425,2022-04-25,808,80.1,15,181,Oil Spot,49
1249,2,KM-035,20250317,2025-03-17,859,71.6,8,103,Uneven Loop,51
1250,2,KM-026,20221215,2022-12-15,790,85.6,19,225,Hole,33
1251,2,KM-015,20220514,2022-05-14,895,91.3,14,187,Needle Mark,33
1252,2,KM-024,20250226,2025-02-26,844,80.2,18,227,Oil Spot,26
1253,2,KM-010,20220801,2022-08-01,642,67.6,10,96,Needle Mark,60
1254,2,KM-032,20230616,2023-06-16,727,67.3,14,152,Barré,58
1255,2,KM-031,20220604,2022-06-04,867,84.5,17,221,Needle Mark,8
1256,2,KM-050,20231217,2023-12-17,852,71.8,12,153,Slub,26
1257,2,KM-010,20241115,2024-11-15,618,73.7,17,157,Barré,31
1258,2,KM-001,20230629,2023-06-29,737,83.6,20,221,Barré,55
1259,2,KM-032,20230911,2023-09-11,879,78.5,18,237,Needle Mark,25
1260,2,KM-030,20221115,2022-11-15,847,78.9,21,266,Slub,51
1261,2,KM-006,20250105,2025-01-05,653,76.5,9,88,Uneven Loop,13
1262,2,KM-049,20220314,2022-03-14,606,69.4,19,172,Hole,15
1263,2,KM-013,20250109,2025-01-09,824,88.5,9,111,Hole,32
1264,2,KM-032,20250908,2025-09-08,687,81.9,16,164,Uneven Loop,13
1265,2,KM-048,20221119,2022-11-19,880,76.3,8,105,Oil Spot,12
1266,2,KM-028,20240717,2024-07-17,750,84.4,22,247,Slub,22
1267,2,KM-034,20220526,2022-05-26,765,81.6,13,149,Barré,46
1268,2,KM-011,20240710,2024-07-10,672,72.8,18,181,Needle Mark,56
1269,2,KM-040,20220730,2022-07-30,790,79.0,12,142,Uneven Loop,34
1270,2,KM-014,20230316,2023-03-16,769,90.0,19,219,Needle Mark,15
1271,2,KM-034,20250315,2025-03-15,842,65.3,14,176,Needle Mark,14
1272,2,KM-031,20250504,2025-05-04,634,91.8,8,76,Oil Spot,49
1273,2,KM-013,20251130,2025-11-30,702,83.7,16,168,Uneven Loop,26
1274,2,KM-007,20230404,2023-04-04,631,81.9,17,160,Needle Mark,9
1275,2,KM-023,20240123,2024-01-23,886,88.9,13,172,Slub,5
1276,2,KM-013,20240131,2024-01-31,740,72.7,22,244,Uneven Loop,42
1277,2,KM-047,20240216,2024-02-16,756,74.9,20,226,Uneven Loop,21
1278,2,KM-036,20250502,2025-05-02,877,82.3,11,144,Hole,42
1279,2,KM-010,20221001,2022-10-01,652,84.7,12,117,Needle Mark,21
1280,2,KM-037,20220708,2022-07-08,652,68.4,16,156,Barré,46
1281,2,KM-050,20230917,2023-09-17,796,73.9,20,238,Barré,43
1282,2,KM-018,20240514,2024-05-14,842,70.7,8,101,Needle Mark,18
1283,2,KM-006,20240507,2024-05-07,675,68.9,15,151,Hole,25
1284,2,KM-005,20221020,2022-10-20,626,68.7,20,187,Uneven Loop,32
1285,2,KM-043,20230425,2023-04-25,841,73.8,16,201,Hole,20
1286,2,KM-036,20251103,2025-11-03,801,75.2,14,168,Slub,35
1287,2,KM-023,20230706,2023-07-06,759,87.6,13,148,Barré,10
1288,2,KM-039,20240317,2024-03-17,709,90.8,18,191,Oil Spot,50
1289,2,KM-010,20221222,2022-12-22,823,80.1,15,185,Slub,55
1290,2,KM-017,20220118,2022-01-18,661,80.1,14,138,Slub,27
1291,2,KM-012,20230725,2023-07-25,612,88.4,21,192,Uneven Loop,54
1292,2,KM-043,20220923,2022-09-23,777,84.7,11,128,Barré,40
1293,2,KM-013,20250625,2025-06-25,795,75.1,22,262,Slub,5
1294,2,KM-013,20220522,2022-05-22,826,74.7,11,136,Hole,42
1295,2,KM-020,20231227,2023-12-27,768,67.5,13,149,Oil Spot,37
1296,2,KM-001,20240322,2024-03-22,739,65.9,12,133,Slub,35
1297,2,KM-026,20240202,2024-02-02,622,91.9,19,177,Oil Spot,22
1298,2,KM-041,20241114,2024-11-14,629,91.2,21,198,Hole,60
1299,2,KM-046,20230405,2023-04-05,841,91.9,18,227,Uneven Loop,36
1300,2,KM-012,20240417,2024-04-17,842,85.2,18,227,Barré,56
1301,2,KM-007,20230522,2023-05-22,619,75.0,17,157,Slub,14
1302,2,KM-046,20230728,2023-07-28,690,88.5,10,103,Hole,31
1303,2,KM-008,20220207,2022-02-07,628,77.0,19,178,Hole,25
1304,2,KM-007,20240808,2024-08-08,878,72.5,21,276,Needle Mark,46
1305,2,KM-040,20240128,2024-01-28,608,74.0,18,164,Oil Spot,50
1306,2,KM-011,20240123,2024-01-23,900,84.5,13,175,Barré,5
1307,2,KM-043,20230518,2023-05-18,806,76.2,18,217,Slub,8
1308,2,KM-005,20231218,2023-12-18,698,87.3,16,167,Needle Mark,51
1309,2,KM-018,20231112,2023-11-12,642,69.7,8,77,Oil Spot,43
1310,2,KM-013,20241230,2024-12-30,858,76.0,18,231,Slub,58
1311,2,KM-001,20240729,2024-07-29,759,72.4,13,148,Hole,26
1312,2,KM-030,20250911,2025-09-11,890,87.6,9,120,Barré,34
1313,2,KM-006,20230314,2023-03-14,659,89.8,10,98,Slub,10
1314,2,KM-012,20240712,2024-07-12,762,81.0,8,91,Needle Mark,55
1315,2,KM-001,20220812,2022-08-12,711,82.2,15,159,Hole,51
1316,2,KM-016,20251022,2025-10-22,757,87.6,18,204,Needle Mark,52
1317,2,KM-049,20230127,2023-01-27,667,73.4,14,140,Slub,23
1318,2,KM-012,20230815,2023-08-15,742,68.8,13,144,Uneven Loop,19
1319,2,KM-013,20230120,2023-01-20,739,88.9,10,110,Oil Spot,21
1320,2,KM-045,20230605,2023-06-05,825,72.1,15,185,Oil Spot,42
1321,2,KM-024,20221124,2022-11-24,778,85.9,16,186,Uneven Loop,58
1322,2,KM-041,20240603,2024-06-03,687,66.0,21,216,Barré,29
1323,2,KM-010,20220715,2022-07-15,875,80.4,19,249,Uneven Loop,27
1324,2,KM-042,20241123,2024-11-23,747,70.6,19,212,Barré,40
1325,2,KM-048,20240710,2024-07-10,737,67.5,20,221,Needle Mark,21
1326,2,KM-014,20231110,2023-11-10,839,72.0,22,276,Hole,38
1327,2,KM-043,20251020,2025-10-20,695,77.8,15,156,Barré,25
1328,2,KM-024,20250314,2025-03-14,888,75.2,17,226,Hole,25
1329,2,KM-045,20240605,2024-06-05,653,82.0,21,205,Hole,15
1330,2,KM-027,20250825,2025-08-25,843,74.0,18,227,Hole,16
1331,2,KM-023,20230309,2023-03-09,756,69.4,16,181,Needle Mark,53
1332,2,KM-002,20220221,2022-02-21,824,86.8,15,185,Barré,41
1333,2,KM-045,20230825,2023-08-25,822,84.7,15,184,Needle Mark,21
1334,2,KM-047,20220129,2022-01-29,791,81.2,15,177,Slub,30
1335,2,KM-020,20250418,2025-04-18,620,91.2,22,204,Needle Mark,53
1336,2,KM-033,20221209,2022-12-09,655,76.4,20,196,Oil Spot,41
1337,2,KM-026,20231006,2023-10-06,614,69.4,10,92,Oil Spot,43
1338,2,KM-045,20250409,2025-04-09,868,70.4,17,221,Needle Mark,13
1339,2,KM-043,20250212,2025-02-12,770,86.3,8,92,Hole,24
1340,2,KM-050,20240806,2024-08-06,672,86.6,15,151,Uneven Loop,15
1341,2,KM-030,20241204,2024-12-04,600,82.8,11,99,Needle Mark,24
1342,2,KM-020,20240513,2024-05-13,641,70.0,21,201,Needle Mark,32
1343,2,KM-006,20230107,2023-01-07,725,69.2,16,174,Oil Spot,5
1344,2,KM-031,20231028,2023-10-28,681,74.3,15,153,Barré,48
1345,2,KM-026,20250814,2025-08-14,708,89.6,18,191,Uneven Loop,58
1346,2,KM-030,20220706,2022-07-06,724,85.6,9,97,Uneven Loop,13
1347,2,KM-021,20231003,2023-10-03,668,75.8,13,130,Oil Spot,57
1348,2,KM-044,20240311,2024-03-11,817,81.1,16,196,Hole,27
1349,2,KM-032,20220906,2022-09-06,900,65.7,22,297,Barré,16
1350,2,KM-050,20250124,2025-01-24,720,75.0,13,140,Barré,57
1351,2,KM-001,20240518,2024-05-18,803,89.7,18,216,Needle Mark,13
1352,2,KM-032,20241120,2024-11-20,696,66.2,12,125,Uneven Loop,10
1353,2,KM-022,20241121,2024-11-21,796,82.7,14,167,Needle Mark,23
1354,2,KM-020,20250831,2025-08-31,798,83.2,15,179,Hole,21
1355,2,KM-027,20231203,2023-12-03,691,69.4,18,186,Barré,58
1356,2,KM-007,20251031,2025-10-31,838,86.8,13,163,Slub,51
1357,2,KM-007,20250117,2025-01-17,807,86.7,8,96,Needle Mark,25
1358,2,KM-009,20251002,2025-10-02,894,78.7,18,241,Uneven Loop,5
1359,2,KM-032,20250407,2025-04-07,805,76.4,8,96,Oil Spot,32
1360,2,KM-017,20230106,2023-01-06,659,81.3,20,197,Uneven Loop,37
1361,2,KM-024,20240419,2024-04-19,842,84.2,21,265,Barré,28
1362,2,KM-008,20240917,2024-09-17,691,91.5,16,165,Uneven Loop,60
1363,2,KM-044,20250809,2025-08-09,640,69.1,13,124,Slub,42
1364,2,KM-017,20251020,2025-10-20,701,78.9,17,178,Slub,60
1365,2,KM-030,20220105,2022-01-05,822,66.3,12,147,Hole,12
1366,2,KM-032,20250207,2025-02-07,835,74.9,22,275,Barré,48
1367,2,KM-024,20220609,2022-06-09,729,76.5,18,196,Oil Spot,54
1368,2,KM-002,20220627,2022-06-27,877,72.2,12,157,Oil Spot,31
1369,2,KM-002,20230625,2023-06-25,828,73.8,18,223,Hole,43
1370,2,KM-008,20250715,2025-07-15,782,84.8,16,187,Slub,30
1371,2,KM-016,20220121,2022-01-21,689,67.3,9,93,Needle Mark,51
1372,2,KM-010,20220129,2022-01-29,852,76.6,12,153,Oil Spot,34
1373,2,KM-045,20230111,2023-01-11,724,89.8,22,238,Slub,57
1374,2,KM-034,20230729,2023-07-29,891,77.4,9,120,Oil Spot,28
1375,2,KM-003,20250908,2025-09-08,675,81.5,19,192,Slub,56
1376,2,KM-007,20250218,2025-02-18,795,78.8,19,226,Hole,26
1377,2,KM-041,20240523,2024-05-23,754,76.4,8,90,Needle Mark,52
1378,2,KM-017,20221102,2022-11-02,640,87.6,14,134,Hole,55
1379,2,KM-013,20231122,2023-11-22,892,72.0,12,160,Barré,37
1380,2,KM-035,20240701,2024-07-01,724,83.7,8,86,Oil Spot,41
1381,2,KM-031,20240915,2024-09-15,710,85.5,14,149,Oil Spot,52
1382,2,KM-045,20230816,2023-08-16,695,72.5,18,187,Hole,43
1383,2,KM-026,20240325,2024-03-25,692,83.3,12,124,Hole,31
1384,2,KM-014,20220227,2022-02-27,609,86.1,18,164,Needle Mark,22
1385,2,KM-018,20220127,2022-01-27,836,81.2,18,225,Oil Spot,11
1386,2,KM-015,20230331,2023-03-31,715,65.5,13,139,Needle Mark,9
1387,2,KM-040,20250105,2025-01-05,747,84.7,17,190,Uneven Loop,42
1388,2,KM-027,20230417,2023-04-17,768,79.6,15,172,Barré,5
1389,2,KM-022,20220708,2022-07-08,774,73.6,21,243,Uneven Loop,14
1390,2,KM-030,20240805,2024-08-05,855,70.7,19,243,Needle Mark,48
1391,2,KM-025,20230918,2023-09-18,730,75.9,18,197,Barré,10
1392,2,KM-041,20241012,2024-10-12,849,80.2,13,165,Hole,18
1393,2,KM-048,20231029,2023-10-29,871,75.0,12,156,Oil Spot,33
1394,2,KM-044,20240419,2024-04-19,839,65.8,17,213,Barré,15
1395,2,KM-040,20230730,2023-07-30,780,80.3,14,163,Hole,53
1396,2,KM-019,20230705,2023-07-05,884,85.1,11,145,Uneven Loop,39
1397,2,KM-009,20250610,2025-06-10,793,81.4,21,249,Hole,11
1398,2,KM-026,20251030,2025-10-30,711,70.7,9,95,Barré,23
1399,2,KM-012,20230122,2023-01-22,681,85.7,19,194,Uneven Loop,40
1400,2,KM-027,20250228,2025-02-28,780,85.3,14,163,Barré,22
1401,2,KM-021,20240902,2024-09-02,785,82.0,18,211,Slub,45
1402,2,KM-049,20240605,2024-06-05,762,78.6,16,182,Uneven Loop,19
1403,2,KM-026,20240302,2024-03-02,853,85.4,12,153,Uneven Loop,15
1404,2,KM-012,20221128,2022-11-28,804,72.8,16,192,Oil Spot,53
1405,2,KM-030,20220207,2022-02-07,688,83.5,9,92,Uneven Loop,42
1406,2,KM-042,20220822,2022-08-22,814,91.3,14,170,Needle Mark,45
1407,2,KM-002,20231229,2023-12-29,714,68.7,17,182,Barré,10
1408,2,KM-039,20251122,2025-11-22,892,84.8,8,107,Oil Spot,44
1409,2,KM-016,20230401,2023-04-01,685,80.4,15,154,Slub,10
1410,2,KM-024,20250709,2025-07-09,611,85.1,22,201,Slub,29
1411,2,KM-036,20220913,2022-09-13,861,88.3,21,271,Needle Mark,34
1412,2,KM-024,20220922,2022-09-22,722,69.7,22,238,Slub,17
1413,2,KM-021,20220117,2022-01-17,667,72.9,22,220,Hole,18
1414,2,KM-037,20230830,2023-08-30,836,77.4,18,225,Barré,33
1415,2,KM-016,20241128,2024-11-28,690,91.3,16,165,Slub,12
1416,2,KM-039,20241220,2024-12-20,769,88.5,22,253,Needle Mark,20
1417,2,KM-030,20230618,2023-06-18,635,65.2,8,76,Slub,48
1418,2,KM-027,20240722,2024-07-22,866,91.9,21,272,Uneven Loop,9
1419,2,KM-027,20220225,2022-02-25,733,88.9,16,175,Hole,50
1420,2,KM-050,20240207,2024-02-07,873,84.3,15,196,Uneven Loop,57
1421,2,KM-047,20250402,2025-04-02,630,72.9,14,132,Slub,54
1422,2,KM-003,20220122,2022-01-22,786,75.8,22,259,Barré,45
1423,2,KM-042,20240707,2024-07-07,825,76.6,9,111,Hole,14
1424,2,KM-017,20231014,2023-10-14,896,85.3,9,120,Slub,15
1425,2,KM-024,20250115,2025-01-15,811,82.7,10,121,Needle Mark,55
1426,2,KM-031,20241222,2024-12-22,707,72.1,13,137,Slub,49
1427,2,KM-005,20231202,2023-12-02,834,89.3,15,187,Needle Mark,53
1428,2,KM-017,20250220,2025-02-20,775,73.0,15,174,Oil Spot,55
1429,2,KM-029,20241122,2024-11-22,732,80.3,17,186,Hole,53
1430,2,KM-009,20241106,2024-11-06,675,79.1,8,81,Needle Mark,28
1431,2,KM-037,20230331,2023-03-31,785,84.3,12,141,Slub,15
1432,2,KM-037,20231217,2023-12-17,756,77.8,15,170,Slub,23
1433,2,KM-010,20251030,2025-10-30,665,69.0,12,119,Uneven Loop,21
1434,2,KM-041,20230508,2023-05-08,716,65.8,11,118,Barré,24
1435,2,KM-010,20220321,2022-03-21,899,65.3,13,175,Slub,37
1436,2,KM-048,20240814,2024-08-14,864,76.0,17,220,Needle Mark,27
1437,2,KM-042,20240514,2024-05-14,679,80.9,16,162,Oil Spot,38
1438,2,KM-024,20220107,2022-01-07,793,88.4,15,178,Slub,15
1439,2,KM-034,20220105,2022-01-05,846,69.7,22,279,Uneven Loop,5
1440,2,KM-043,20240415,2024-04-15,633,74.2,12,113,Needle Mark,19
1441,2,KM-010,20231208,2023-12-08,742,81.4,19,211,Hole,46
1442,2,KM-013,20240208,2024-02-08,782,78.5,17,199,Slub,5
1443,2,KM-048,20250528,2025-05-28,868,89.2,19,247,Needle Mark,28
1444,2,KM-043,20241219,2024-12-19,616,75.8,9,83,Oil Spot,37
1445,2,KM-005,20230124,2023-01-24,738,79.9,16,177,Slub,39
1446,2,KM-006,20250313,2025-03-13,628,77.1,16,150,Needle Mark,20
1447,2,KM-017,20230709,2023-07-09,693,83.6,18,187,Needle Mark,19
1448,2,KM-045,20220911,2022-09-11,833,69.8,17,212,Oil Spot,40
1449,2,KM-018,20241219,2024-12-19,646,85.1,19,184,Hole,13
1450,2,KM-034,20230923,2023-09-23,755,66.6,11,124,Needle Mark,42
1451,2,KM-049,20220203,2022-02-03,897,77.9,9,121,Barré,55
1452,2,KM-004,20240827,2024-08-27,763,86.3,9,103,Needle Mark,35
1453,2,KM-008,20230525,2023-05-25,826,67.3,11,136,Hole,39
1454,2,KM-038,20220211,2022-02-11,710,81.2,12,127,Barré,5
1455,2,KM-038,20250926,2025-09-26,820,88.3,9,110,Slub,33
1456,2,KM-050,20220822,2022-08-22,699,80.9,18,188,Barré,53
1457,2,KM-030,20251122,2025-11-22,600,71.8,14,126,Barré,22
1458,2,KM-032,20220605,2022-06-05,690,73.9,15,155,Barré,23
1459,2,KM-042,20240316,2024-03-16,753,72.1,16,180,Needle Mark,26
1460,2,KM-018,20241022,2024-10-22,887,78.6,18,239,Uneven Loop,12
1461,2,KM-049,20240521,2024-05-21,693,78.2,13,135,Barré,35
1462,2,KM-032,20230414,2023-04-14,683,69.8,20,204,Uneven Loop,48
1463,2,KM-020,20220707,2022-07-07,648,90.0,15,145,Oil Spot,45
1464,2,KM-044,20241221,2024-12-21,875,87.2,11,144,Hole,53
1465,2,KM-015,20230207,2023-02-07,709,73.3,12,127,Oil Spot,54
