FinishingID,OrderID,FactoryID,StyleID,DateKey,FinishingDate,FinishedQty,PackedQty,RejectQty
6106,436,1,38,20220503,2022-05-03,3776,3640,136
6107,436,1,38,20220504,2022-05-04,2707,2592,115
6108,436,1,38,20220505,2022-05-05,3935,3891,44
6109,436,1,38,20220507,2022-05-07,4397,4274,123
6110,436,1,38,20220508,2022-05-08,3324,3260,64
6111,436,1,38,20220509,2022-05-09,3553,3358,195
6112,436,1,38,20220510,2022-05-10,4485,4262,223
6113,437,2,69,20240625,2024-06-25,17585,16790,795
6114,437,2,69,20240626,2024-06-26,11962,11589,373
6115,437,2,69,20240627,2024-06-27,12669,12077,592
6116,437,2,69,20240629,2024-06-29,15386,14964,422
6117,437,2,69,20240630,2024-06-30,13669,13292,377
6118,437,2,69,20240701,2024-07-01,12060,11900,160
6119,437,2,69,20240702,2024-07-02,22795,22566,229
6120,437,2,69,20240703,2024-07-03,8699,8533,166
6121,437,2,69,20240704,2024-07-04,8309,8082,227
6122,438,1,51,20251011,2025-10-11,5303,5092,211
6123,438,1,51,20251012,2025-10-12,3847,3789,58
6124,438,1,51,20251013,2025-10-13,5134,5037,97
6125,438,1,51,20251014,2025-10-14,5416,5358,58
6126,438,1,51,20251015,2025-10-15,6200,5889,311
6127,438,1,51,20251016,2025-10-16,3603,3396,207
6128,438,1,51,20251018,2025-10-18,4537,4357,180
6129,438,1,51,20251019,2025-10-19,3707,3496,211
6130,438,1,51,20251020,2025-10-20,3634,3439,195
6131,438,1,51,20251021,2025-10-21,4735,4532,203
6132,438,1,51,20251022,2025-10-22,6529,6263,266
6133,438,1,51,20251023,2025-10-23,6516,6302,214
6134,438,1,51,20251025,2025-10-25,6815,6424,391
6135,438,1,51,20251026,2025-10-26,5266,5156,110
6136,438,1,51,20251027,2025-10-27,3407,3247,160
6137,438,1,51,20251028,2025-10-28,8857,8469,388
6138,438,1,51,20251029,2025-10-29,6842,6472,370
6139,438,1,51,20251030,2025-10-30,4428,4298,130
6140,438,1,51,20251101,2025-11-01,2436,2368,68
6141,439,3,21,20230226,2023-02-26,2958,2872,86
6142,439,3,21,20230227,2023-02-27,2161,2056,105
6143,439,3,21,20230228,2023-02-28,889,862,27
6144,439,3,21,20230301,2023-03-01,1936,1871,65
6145,439,3,21,20230302,2023-03-02,2541,2448,93
6146,439,3,21,20230304,2023-03-04,3659,3615,44
6147,439,3,21,20230305,2023-03-05,2094,2034,60
6148,439,3,21,20230306,2023-03-06,2099,2030,69
6149,439,3,21,20230307,2023-03-07,2239,2186,53
6150,439,3,21,20230308,2023-03-08,802,771,31
6151,439,3,21,20230309,2023-03-09,2380,2333,47
6152,439,3,21,20230311,2023-03-11,2777,2675,102
6153,439,3,21,20230312,2023-03-12,2089,2054,35
6154,439,3,21,20230313,2023-03-13,1329,1290,39
6155,439,3,21,20230314,2023-03-14,2026,2004,22
6156,439,3,21,20230315,2023-03-15,1100,1061,39
6157,439,3,21,20230316,2023-03-16,2496,2422,74
6158,439,3,21,20230318,2023-03-18,2273,2196,77
6159,439,3,21,20230319,2023-03-19,1581,1559,22
6160,439,3,21,20230320,2023-03-20,2843,2715,128
6161,439,3,21,20230321,2023-03-21,2122,2006,116
6162,440,2,13,20250506,2025-05-06,1172,1133,39
6163,440,2,13,20250507,2025-05-07,834,809,25
6164,440,2,13,20250508,2025-05-08,774,742,32
6165,440,2,13,20250510,2025-05-10,1422,1372,50
6166,440,2,13,20250511,2025-05-11,1182,1165,17
6167,440,2,13,20250512,2025-05-12,782,759,23
6168,440,2,13,20250513,2025-05-13,1482,1431,51
6169,440,2,13,20250514,2025-05-14,991,964,27
6170,440,2,13,20250515,2025-05-15,769,731,38
6171,440,2,13,20250517,2025-05-17,1199,1163,36
6172,440,2,13,20250518,2025-05-18,529,503,26
6173,440,2,13,20250519,2025-05-19,1016,975,41
6174,440,2,13,20250520,2025-05-20,1140,1105,35
6175,440,2,13,20250521,2025-05-21,973,961,12
6176,440,2,13,20250522,2025-05-22,923,877,46
6177,441,1,4,20231030,2023-10-30,71,67,4
6178,441,1,4,20231031,2023-10-31,14044,13426,618
6179,441,1,4,20231101,2023-11-01,15372,15041,331
6180,441,1,4,20231102,2023-11-02,14447,13767,680
6181,441,1,4,20231104,2023-11-04,15564,14992,572
6182,441,1,4,20231105,2023-11-05,14754,14218,536
6183,441,1,4,20231106,2023-11-06,11062,10748,314
6184,442,1,36,20240430,2024-04-30,3821,3635,186
6185,442,1,36,20240501,2024-05-01,3226,3068,158
6186,442,1,36,20240502,2024-05-02,3438,3399,39
6187,442,1,36,20240504,2024-05-04,4267,4173,94
6188,442,1,36,20240505,2024-05-05,5238,5049,189
6189,442,1,36,20240506,2024-05-06,2476,2376,100
6190,442,1,36,20240507,2024-05-07,3932,3804,128
6191,442,1,36,20240508,2024-05-08,4619,4545,74
6192,442,1,36,20240509,2024-05-09,5533,5327,206
6193,442,1,36,20240511,2024-05-11,4338,4145,193
6194,442,1,36,20240512,2024-05-12,3984,3939,45
6195,442,1,36,20240513,2024-05-13,4117,3942,175
6196,442,1,36,20240514,2024-05-14,5372,5131,241
6197,442,1,36,20240515,2024-05-15,4868,4806,62
6198,442,1,36,20240516,2024-05-16,4388,4191,197
6199,442,1,36,20240518,2024-05-18,3724,3587,137
6200,442,1,36,20240519,2024-05-19,5695,5424,271
6201,442,1,36,20240520,2024-05-20,4101,3980,121
6202,442,1,36,20240521,2024-05-21,3284,3176,108
6203,443,1,51,20230105,2023-01-05,8759,8393,366
6204,443,1,51,20230107,2023-01-07,15566,14984,582
6205,443,1,51,20230108,2023-01-08,7444,7174,270
6206,443,1,51,20230109,2023-01-09,17245,16964,281
6207,443,1,51,20230110,2023-01-10,12056,11793,263
6208,443,1,51,20230111,2023-01-11,10692,10234,458
6209,443,1,51,20230112,2023-01-12,10008,9495,513
6210,443,1,51,20230114,2023-01-14,13952,13543,409
6211,443,1,51,20230115,2023-01-15,11591,11197,394
6212,444,3,3,20240523,2024-05-23,20289,19372,917
6213,444,3,3,20240525,2024-05-25,12381,12060,321
6214,444,3,3,20240526,2024-05-26,14235,13892,343
6215,444,3,3,20240527,2024-05-27,2288,2237,51
6216,444,3,3,20240528,2024-05-28,15781,15325,456
6217,444,3,3,20240529,2024-05-29,15121,14861,260
6218,444,3,3,20240530,2024-05-30,19783,18871,912
6219,444,3,3,20240601,2024-06-01,13958,13346,612
6220,444,3,3,20240602,2024-06-02,10791,10614,177
6221,444,3,3,20240603,2024-06-03,9936,9805,131
6222,445,3,51,20240617,2024-06-17,5814,5706,108
6223,445,3,51,20240618,2024-06-18,5335,5021,314
6224,445,3,51,20240619,2024-06-19,6605,6498,107
6225,445,3,51,20240620,2024-06-20,5473,5399,74
6226,445,3,51,20240622,2024-06-22,2563,2460,103
6227,445,3,51,20240623,2024-06-23,3349,3302,47
6228,445,3,51,20240624,2024-06-24,5711,5556,155
6229,445,3,51,20240625,2024-06-25,6928,6816,112
6230,445,3,51,20240626,2024-06-26,9424,9233,191
6231,445,3,51,20240627,2024-06-27,2748,2693,55
6232,445,3,51,20240629,2024-06-29,6436,6067,369
6233,445,3,51,20240630,2024-06-30,8730,8485,245
6234,445,3,51,20240701,2024-07-01,8441,8353,88
6235,445,3,51,20240702,2024-07-02,3313,3275,38
6236,445,3,51,20240703,2024-07-03,7977,7809,168
6237,445,3,51,20240704,2024-07-04,7348,7221,127
6238,445,3,51,20240706,2024-07-06,10984,10688,296
6239,445,3,51,20240707,2024-07-07,6061,5992,69
6240,445,3,51,20240708,2024-07-08,7451,7235,216
6241,446,1,8,20230903,2023-09-03,5853,5628,225
6242,446,1,8,20230904,2023-09-04,1935,1893,42
6243,446,1,8,20230905,2023-09-05,3239,3156,83
6244,446,1,8,20230906,2023-09-06,3707,3605,102
6245,446,1,8,20230907,2023-09-07,2468,2427,41
6246,446,1,8,20230909,2023-09-09,5163,4857,306
6247,446,1,8,20230910,2023-09-10,3152,3062,90
6248,446,1,8,20230911,2023-09-11,3150,3094,56
6249,446,1,8,20230912,2023-09-12,888,873,15
6250,446,1,8,20230913,2023-09-13,5111,4870,241
6251,446,1,8,20230914,2023-09-14,4284,4073,211
6252,446,1,8,20230916,2023-09-16,2824,2790,34
6253,446,1,8,20230917,2023-09-17,3408,3249,159
6254,447,1,18,20221116,2022-11-16,11956,11762,194
6255,447,1,18,20221117,2022-11-17,8202,7892,310
6256,447,1,18,20221119,2022-11-19,6466,6385,81
6257,447,1,18,20221120,2022-11-20,7131,6887,244
6258,447,1,18,20221121,2022-11-21,3433,3329,104
6259,447,1,18,20221122,2022-11-22,4959,4844,115
6260,447,1,18,20221123,2022-11-23,9505,9059,446
6261,447,1,18,20221124,2022-11-24,7698,7346,352
6262,447,1,18,20221126,2022-11-26,8901,8413,488
6263,447,1,18,20221127,2022-11-27,6637,6533,104
6264,447,1,18,20221128,2022-11-28,10107,9944,163
6265,447,1,18,20221129,2022-11-29,12222,12015,207
6266,447,1,18,20221130,2022-11-30,14915,14038,877
6267,447,1,18,20221201,2022-12-01,17294,16934,360
6268,448,2,45,20250607,2025-06-07,3591,3405,186
6269,448,2,45,20250608,2025-06-08,6011,5718,293
6270,448,2,45,20250609,2025-06-09,5865,5707,158
6271,448,2,45,20250610,2025-06-10,6263,6061,202
6272,448,2,45,20250611,2025-06-11,5299,5084,215
6273,448,2,45,20250612,2025-06-12,3848,3642,206
6274,448,2,45,20250614,2025-06-14,5016,4801,215
6275,448,2,45,20250615,2025-06-15,5011,4749,262
6276,448,2,45,20250616,2025-06-16,3156,3102,54
6277,448,2,45,20250617,2025-06-17,2772,2666,106
6278,448,2,45,20250618,2025-06-18,6328,6237,91
6279,449,1,16,20220618,2022-06-18,7467,7304,163
6280,449,1,16,20220619,2022-06-19,6706,6610,96
6281,449,1,16,20220620,2022-06-20,6486,6187,299
6282,449,1,16,20220621,2022-06-21,10423,9825,598
6283,449,1,16,20220622,2022-06-22,7305,7139,166
6284,449,1,16,20220623,2022-06-23,8213,7932,281
6285,449,1,16,20220625,2022-06-25,5457,5133,324
6286,449,1,16,20220626,2022-06-26,7031,6936,95
6287,449,1,16,20220627,2022-06-27,6977,6692,285
6288,449,1,16,20220628,2022-06-28,5044,4969,75
6289,449,1,16,20220629,2022-06-29,8167,8034,133
6290,449,1,16,20220630,2022-06-30,10850,10622,228
6291,449,1,16,20220702,2022-07-02,5804,5511,293
6292,449,1,16,20220703,2022-07-03,8217,8080,137
6293,449,1,16,20220704,2022-07-04,9069,8550,519
6294,449,1,16,20220705,2022-07-05,9850,9424,426
6295,450,2,66,20230826,2023-08-26,13827,13033,794
6296,450,2,66,20230827,2023-08-27,17469,16643,826
6297,450,2,66,20230828,2023-08-28,12890,12688,202
6298,450,2,66,20230829,2023-08-29,16305,15453,852
6299,450,2,66,20230830,2023-08-30,17111,16339,772
6300,450,2,66,20230831,2023-08-31,13460,13198,262
6301,450,2,66,20230902,2023-09-02,15024,14384,640
6302,450,2,66,20230903,2023-09-03,13879,13544,335
6303,450,2,66,20230904,2023-09-04,15943,15659,284
6304,451,1,29,20231128,2023-11-28,6276,6144,132
6305,451,1,29,20231129,2023-11-29,8505,8277,228
6306,451,1,29,20231130,2023-11-30,4307,4170,137
6307,451,1,29,20231202,2023-12-02,8631,8293,338
6308,451,1,29,20231203,2023-12-03,4422,4281,141
6309,451,1,29,20231204,2023-12-04,7235,6821,414
6310,451,1,29,20231205,2023-12-05,6535,6247,288
6311,451,1,29,20231206,2023-12-06,4401,4318,83
6312,451,1,29,20231207,2023-12-07,6007,5831,176
6313,451,1,29,20231209,2023-12-09,4962,4885,77
6314,451,1,29,20231210,2023-12-10,2123,2099,24
6315,451,1,29,20231211,2023-12-11,7179,6770,409
6316,451,1,29,20231212,2023-12-12,4864,4704,160
6317,451,1,29,20231213,2023-12-13,6413,6086,327
6318,451,1,29,20231214,2023-12-14,7066,6873,193
6319,451,1,29,20231216,2023-12-16,7739,7626,113
6320,451,1,29,20231217,2023-12-17,4802,4545,257
6321,451,1,29,20231218,2023-12-18,6131,5914,217
6322,451,1,29,20231219,2023-12-19,5493,5246,247
6323,451,1,29,20231220,2023-12-20,8323,7892,431
6324,451,1,29,20231221,2023-12-21,8850,8358,492
6325,452,3,61,20250705,2025-07-05,5487,5204,283
6326,452,3,61,20250706,2025-07-06,6505,6179,326
6327,452,3,61,20250707,2025-07-07,7483,7187,296
6328,452,3,61,20250708,2025-07-08,4709,4476,233
6329,452,3,61,20250709,2025-07-09,9673,9194,479
6330,452,3,61,20250710,2025-07-10,4184,3953,231
6331,452,3,61,20250712,2025-07-12,5979,5668,311
6332,452,3,61,20250713,2025-07-13,5939,5843,96
6333,452,3,61,20250714,2025-07-14,10908,10544,364
6334,452,3,61,20250715,2025-07-15,8159,7806,353
6335,452,3,61,20250716,2025-07-16,6212,5948,264
6336,452,3,61,20250717,2025-07-17,7752,7357,395
6337,453,3,36,20220326,2022-03-26,4336,4209,127
6338,453,3,36,20220327,2022-03-27,4563,4476,87
6339,453,3,36,20220328,2022-03-28,6410,6213,197
6340,453,3,36,20220329,2022-03-29,2064,1995,69
6341,453,3,36,20220330,2022-03-30,6086,5883,203
6342,453,3,36,20220331,2022-03-31,5956,5831,125
6343,453,3,36,20220402,2022-04-02,5119,5052,67
6344,453,3,36,20220403,2022-04-03,7102,6773,329
6345,453,3,36,20220404,2022-04-04,5305,5019,286
6346,453,3,36,20220405,2022-04-05,6097,6010,87
6347,453,3,36,20220406,2022-04-06,6524,6216,308
6348,453,3,36,20220407,2022-04-07,4162,4017,145
6349,453,3,36,20220409,2022-04-09,7183,6901,282
6350,453,3,36,20220410,2022-04-10,3347,3179,168
6351,453,3,36,20220411,2022-04-11,6911,6632,279
6352,453,3,36,20220412,2022-04-12,5096,4791,305
6353,453,3,36,20220413,2022-04-13,7301,6896,405
6354,453,3,36,20220414,2022-04-14,1762,1719,43
6355,453,3,36,20220416,2022-04-16,3818,3704,114
6356,454,2,56,20251009,2025-10-09,7338,7121,217
6357,454,2,56,20251011,2025-10-11,7055,6819,236
6358,454,2,56,20251012,2025-10-12,6900,6585,315
6359,454,2,56,20251013,2025-10-13,4015,3831,184
6360,454,2,56,20251014,2025-10-14,7831,7693,138
6361,454,2,56,20251015,2025-10-15,3555,3500,55
6362,454,2,56,20251016,2025-10-16,5466,5404,62
6363,454,2,56,20251018,2025-10-18,9650,9278,372
6364,454,2,56,20251019,2025-10-19,5375,5180,195
6365,454,2,56,20251020,2025-10-20,5192,5104,88
6366,454,2,56,20251021,2025-10-21,8283,8044,239
6367,454,2,56,20251022,2025-10-22,7254,6860,394
6368,454,2,56,20251023,2025-10-23,7559,7220,339
6369,454,2,56,20251025,2025-10-25,7292,7115,177
6370,454,2,56,20251026,2025-10-26,7482,7101,381
6371,454,2,56,20251027,2025-10-27,5226,5037,189
6372,454,2,56,20251028,2025-10-28,9054,8758,296
6373,455,1,32,20251116,2025-11-16,10930,10433,497
6374,455,1,32,20251117,2025-11-17,10591,10248,343
6375,455,1,32,20251118,2025-11-18,13534,13374,160
6376,455,1,32,20251119,2025-11-19,11486,10820,666
6377,455,1,32,20251120,2025-11-20,8423,8230,193
6378,455,1,32,20251122,2025-11-22,6225,6119,106
6379,455,1,32,20251123,2025-11-23,6727,6394,333
6380,455,1,32,20251124,2025-11-24,10774,10659,115
6381,455,1,32,20251125,2025-11-25,5243,4952,291
6382,456,2,20,20251101,2025-11-01,3743,3534,209
6383,456,2,20,20251102,2025-11-02,2499,2390,109
6384,456,2,20,20251103,2025-11-03,3268,3183,85
6385,456,2,20,20251104,2025-11-04,2359,2229,130
6386,456,2,20,20251105,2025-11-05,3737,3652,85
6387,456,2,20,20251106,2025-11-06,2128,2063,65
6388,456,2,20,20251108,2025-11-08,2412,2327,85
6389,456,2,20,20251109,2025-11-09,3113,3004,109
6390,456,2,20,20251110,2025-11-10,2564,2456,108
6391,456,2,20,20251111,2025-11-11,3677,3570,107
6392,456,2,20,20251112,2025-11-12,2644,2612,32
6393,456,2,20,20251113,2025-11-13,3951,3893,58
6394,456,2,20,20251115,2025-11-15,3193,3007,186
6395,456,2,20,20251116,2025-11-16,1752,1694,58
6396,456,2,20,20251117,2025-11-17,3164,3022,142
6397,457,3,29,20220129,2022-01-29,3218,3049,169
6398,457,3,29,20220130,2022-01-30,4373,4256,117
6399,457,3,29,20220131,2022-01-31,3729,3673,56
6400,457,3,29,20220201,2022-02-01,5469,5171,298
6401,457,3,29,20220202,2022-02-02,2696,2548,148
6402,457,3,29,20220203,2022-02-03,3458,3362,96
6403,457,3,29,20220205,2022-02-05,2943,2900,43
6404,457,3,29,20220206,2022-02-06,3812,3742,70
6405,457,3,29,20220207,2022-02-07,4583,4336,247
6406,457,3,29,20220208,2022-02-08,4463,4259,204
6407,458,1,22,20251011,2025-10-11,13404,12925,479
6408,458,1,22,20251012,2025-10-12,15323,14982,341
6409,458,1,22,20251013,2025-10-13,7641,7433,208
6410,458,1,22,20251014,2025-10-14,11291,10910,381
6411,458,1,22,20251015,2025-10-15,13969,13570,399
6412,458,1,22,20251016,2025-10-16,11140,10732,408
6413,458,1,22,20251018,2025-10-18,4259,4061,198
6414,458,1,22,20251019,2025-10-19,11798,11420,378
6415,458,1,22,20251020,2025-10-20,8693,8364,329
6416,458,1,22,20251021,2025-10-21,10152,9872,280
6417,458,1,22,20251022,2025-10-22,11486,10947,539
6418,458,1,22,20251023,2025-10-23,15078,14799,279
6419,459,2,20,20230423,2023-04-23,754,745,9
6420,459,2,20,20230424,2023-04-24,596,586,10
6421,459,2,20,20230425,2023-04-25,443,436,7
6422,459,2,20,20230426,2023-04-26,975,929,46
6423,459,2,20,20230427,2023-04-27,252,245,7
6424,459,2,20,20230429,2023-04-29,597,587,10
6425,459,2,20,20230430,2023-04-30,661,631,30
6426,459,2,20,20230501,2023-05-01,905,859,46
6427,459,2,20,20230502,2023-05-02,725,698,27
6428,459,2,20,20230503,2023-05-03,575,561,14
6429,459,2,20,20230504,2023-05-04,521,504,17
6430,459,2,20,20230506,2023-05-06,881,866,15
6431,459,2,20,20230507,2023-05-07,386,369,17
6432,459,2,20,20230508,2023-05-08,1331,1258,73
6433,459,2,20,20230509,2023-05-09,765,740,25
6434,459,2,20,20230510,2023-05-10,396,382,14
6435,459,2,20,20230511,2023-05-11,594,579,15
6436,459,2,20,20230513,2023-05-13,605,596,9
6437,459,2,20,20230514,2023-05-14,565,534,31
6438,459,2,20,20230515,2023-05-15,694,663,31
6439,460,1,44,20220303,2022-03-03,7120,6883,237
6440,460,1,44,20220305,2022-03-05,5538,5307,231
6441,460,1,44,20220306,2022-03-06,5513,5202,311
6442,460,1,44,20220307,2022-03-07,5176,4911,265
6443,460,1,44,20220308,2022-03-08,4444,4318,126
6444,460,1,44,20220309,2022-03-09,2464,2359,105
6445,460,1,44,20220310,2022-03-10,3883,3739,144
6446,460,1,44,20220312,2022-03-12,5305,4994,311
6447,460,1,44,20220313,2022-03-13,3658,3506,152
6448,460,1,44,20220314,2022-03-14,4963,4871,92
6449,460,1,44,20220315,2022-03-15,3876,3768,108
6450,460,1,44,20220316,2022-03-16,5833,5514,319
6451,460,1,44,20220317,2022-03-17,3442,3371,71
6452,460,1,44,20220319,2022-03-19,2559,2508,51
6453,460,1,44,20220320,2022-03-20,6737,6554,183
6454,460,1,44,20220321,2022-03-21,6284,5942,342
6455,460,1,44,20220322,2022-03-22,5659,5376,283
6456,460,1,44,20220323,2022-03-23,4535,4359,176
6457,460,1,44,20220324,2022-03-24,6527,6158,369
6458,461,3,78,20220530,2022-05-30,5491,5202,289
6459,461,3,78,20220531,2022-05-31,13435,12785,650
6460,461,3,78,20220601,2022-06-01,10467,10360,107
6461,461,3,78,20220602,2022-06-02,6593,6472,121
6462,461,3,78,20220604,2022-06-04,13138,12642,496
6463,461,3,78,20220605,2022-06-05,8237,7767,470
6464,461,3,78,20220606,2022-06-06,14287,13759,528
6465,461,3,78,20220607,2022-06-07,5749,5633,116
6466,461,3,78,20220608,2022-06-08,8570,8184,386
6467,461,3,78,20220609,2022-06-09,6671,6513,158
6468,462,1,49,20220111,2022-01-11,922,904,18
6469,462,1,49,20220112,2022-01-12,627,598,29
6470,462,1,49,20220113,2022-01-13,1161,1124,37
6471,462,1,49,20220115,2022-01-15,956,909,47
6472,462,1,49,20220116,2022-01-16,1137,1116,21
6473,462,1,49,20220117,2022-01-17,1246,1220,26
6474,462,1,49,20220118,2022-01-18,1255,1223,32
6475,462,1,49,20220119,2022-01-19,974,936,38
6476,462,1,49,20220120,2022-01-20,1206,1187,19
6477,462,1,49,20220122,2022-01-22,1115,1100,15
6478,462,1,49,20220123,2022-01-23,528,498,30
6479,463,2,38,20220105,2022-01-05,3404,3209,195
6480,463,2,38,20220106,2022-01-06,6138,6014,124
6481,463,2,38,20220108,2022-01-08,5022,4922,100
6482,463,2,38,20220109,2022-01-09,4406,4319,87
6483,463,2,38,20220110,2022-01-10,6022,5940,82
6484,463,2,38,20220111,2022-01-11,5948,5632,316
6485,463,2,38,20220112,2022-01-12,6357,6077,280
6486,463,2,38,20220113,2022-01-13,3828,3735,93
6487,463,2,38,20220115,2022-01-15,7399,7311,88
6488,463,2,38,20220116,2022-01-16,5638,5452,186
6489,463,2,38,20220117,2022-01-17,3342,3167,175
6490,463,2,38,20220118,2022-01-18,4247,4199,48
6491,463,2,38,20220119,2022-01-19,7256,6825,431
6492,463,2,38,20220120,2022-01-20,4939,4779,160
6493,463,2,38,20220122,2022-01-22,5907,5689,218
6494,463,2,38,20220123,2022-01-23,5314,5055,259
6495,463,2,38,20220124,2022-01-24,6161,5915,246
6496,463,2,38,20220125,2022-01-25,4667,4448,219
6497,463,2,38,20220126,2022-01-26,5760,5458,302
6498,463,2,38,20220127,2022-01-27,5768,5585,183
6499,464,2,61,20220307,2022-03-07,564,548,16
6500,464,2,61,20220308,2022-03-08,1459,1433,26
6501,464,2,61,20220309,2022-03-09,1530,1470,60
6502,464,2,61,20220310,2022-03-10,1817,1788,29
6503,464,2,61,20220312,2022-03-12,283,278,5
6504,464,2,61,20220313,2022-03-13,553,523,30
6505,464,2,61,20220314,2022-03-14,401,378,23
6506,464,2,61,20220315,2022-03-15,1556,1480,76
6507,464,2,61,20220316,2022-03-16,1313,1253,60
6508,464,2,61,20220317,2022-03-17,963,921,42
6509,464,2,61,20220319,2022-03-19,528,521,7
6510,464,2,61,20220320,2022-03-20,1442,1410,32
6511,464,2,61,20220321,2022-03-21,1335,1302,33
6512,464,2,61,20220322,2022-03-22,1121,1064,57
6513,464,2,61,20220323,2022-03-23,1003,961,42
6514,464,2,61,20220324,2022-03-24,1029,978,51
6515,464,2,61,20220326,2022-03-26,1166,1102,64
6516,465,2,6,20250125,2025-01-25,9388,9286,102
6517,465,2,6,20250126,2025-01-26,12752,12384,368
6518,465,2,6,20250127,2025-01-27,6446,6307,139
6519,465,2,6,20250128,2025-01-28,6664,6393,271
6520,465,2,6,20250129,2025-01-29,6799,6649,150
6521,465,2,6,20250130,2025-01-30,11667,11377,290
6522,465,2,6,20250201,2025-02-01,11430,10915,515
6523,465,2,6,20250202,2025-02-02,11060,10484,576
6524,465,2,6,20250203,2025-02-03,10345,10106,239
6525,466,3,5,20250619,2025-06-19,6779,6702,77
6526,466,3,5,20250621,2025-06-21,7697,7526,171
6527,466,3,5,20250622,2025-06-22,6875,6624,251
6528,466,3,5,20250623,2025-06-23,4590,4343,247
6529,466,3,5,20250624,2025-06-24,7704,7416,288
6530,466,3,5,20250625,2025-06-25,2196,2131,65
6531,466,3,5,20250626,2025-06-26,4214,4030,184
6532,466,3,5,20250628,2025-06-28,6751,6651,100
6533,466,3,5,20250629,2025-06-29,6558,6439,119
6534,466,3,5,20250630,2025-06-30,3530,3405,125
6535,466,3,5,20250701,2025-07-01,8317,8233,84
6536,466,3,5,20250702,2025-07-02,5119,4998,121
6537,466,3,5,20250703,2025-07-03,3986,3787,199
6538,466,3,5,20250705,2025-07-05,8087,7966,121
6539,466,3,5,20250706,2025-07-06,8114,7734,380
6540,466,3,5,20250707,2025-07-07,7881,7760,121
6541,467,3,7,20250107,2025-01-07,2144,2030,114
6542,467,3,7,20250108,2025-01-08,3029,2860,169
6543,467,3,7,20250109,2025-01-09,2938,2811,127
6544,467,3,7,20250111,2025-01-11,2199,2095,104
6545,467,3,7,20250112,2025-01-12,2610,2461,149
6546,467,3,7,20250113,2025-01-13,4781,4700,81
6547,467,3,7,20250114,2025-01-14,3437,3376,61
6548,467,3,7,20250115,2025-01-15,3883,3671,212
6549,467,3,7,20250116,2025-01-16,4177,3985,192
6550,467,3,7,20250118,2025-01-18,3015,2894,121
6551,468,2,27,20230809,2023-08-09,4159,4050,109
6552,468,2,27,20230810,2023-08-10,8982,8449,533
6553,468,2,27,20230812,2023-08-12,4603,4409,194
6554,468,2,27,20230813,2023-08-13,4738,4476,262
6555,468,2,27,20230814,2023-08-14,5118,4949,169
6556,468,2,27,20230815,2023-08-15,4577,4361,216
6557,468,2,27,20230816,2023-08-16,6021,5843,178
6558,468,2,27,20230817,2023-08-17,4119,4004,115
6559,468,2,27,20230819,2023-08-19,5241,4969,272
6560,468,2,27,20230820,2023-08-20,5189,5039,150
6561,468,2,27,20230821,2023-08-21,7123,6988,135
6562,468,2,27,20230822,2023-08-22,6089,5985,104
6563,468,2,27,20230823,2023-08-23,4164,4098,66
6564,468,2,27,20230824,2023-08-24,2733,2682,51
6565,468,2,27,20230826,2023-08-26,2609,2574,35
6566,468,2,27,20230827,2023-08-27,3083,2951,132
6567,468,2,27,20230828,2023-08-28,1717,1634,83
6568,468,2,27,20230829,2023-08-29,6826,6432,394
6569,468,2,27,20230830,2023-08-30,2455,2410,45
6570,468,2,27,20230831,2023-08-31,5778,5711,67
6571,468,2,27,20230902,2023-09-02,3900,3747,153
6572,469,3,1,20251115,2025-11-15,7247,6934,313
6573,469,3,1,20251116,2025-11-16,16098,15429,669
6574,469,3,1,20251117,2025-11-17,14763,14602,161
6575,469,3,1,20251118,2025-11-18,18202,17655,547
6576,469,3,1,20251119,2025-11-19,14155,13660,495
6577,469,3,1,20251120,2025-11-20,12960,12633,327
6578,469,3,1,20251122,2025-11-22,11896,11682,214
6579,469,3,1,20251123,2025-11-23,17234,16763,471
6580,469,3,1,20251124,2025-11-24,17930,17635,295
6581,470,1,29,20250423,2025-04-23,8593,8199,394
6582,470,1,29,20250424,2025-04-24,4540,4309,231
6583,470,1,29,20250426,2025-04-26,6716,6545,171
6584,470,1,29,20250427,2025-04-27,5468,5170,298
6585,470,1,29,20250428,2025-04-28,4381,4295,86
6586,470,1,29,20250429,2025-04-29,5930,5807,123
6587,470,1,29,20250430,2025-04-30,7888,7518,370
6588,470,1,29,20250501,2025-05-01,3759,3630,129
6589,470,1,29,20250503,2025-05-03,5639,5367,272
6590,470,1,29,20250504,2025-05-04,3780,3617,163
6591,470,1,29,20250505,2025-05-05,6372,6288,84
6592,470,1,29,20250506,2025-05-06,7137,6983,154
6593,470,1,29,20250507,2025-05-07,6571,6296,275
6594,470,1,29,20250508,2025-05-08,7091,6949,142
6595,470,1,29,20250510,2025-05-10,4015,3780,235
6596,470,1,29,20250511,2025-05-11,7805,7608,197
6597,470,1,29,20250512,2025-05-12,8796,8648,148
6598,471,3,3,20220519,2022-05-19,16440,15673,767
6599,471,3,3,20220521,2022-05-21,5919,5822,97
6600,471,3,3,20220522,2022-05-22,11245,10957,288
6601,471,3,3,20220523,2022-05-23,17358,16332,1026
6602,471,3,3,20220524,2022-05-24,9871,9567,304
6603,471,3,3,20220525,2022-05-25,12942,12675,267
6604,471,3,3,20220526,2022-05-26,16783,16530,253
6605,472,3,16,20230121,2023-01-21,9048,8864,184
6606,472,3,16,20230122,2023-01-22,4296,4081,215
